year,home_team,home_points,away_team,away_points
2021,SMU,41,South Florida,17
2021,Bryant,36,Brown,29
2021,San Diego,27,St. Thomas (MN),24
2021,Nicholls,48,Houston Christian,17
2021,Northern Arizona,48,Idaho State,17
2021,Mississippi Valley State,17,North Carolina Central,16
2021,Upper Iowa University,14,Southwest Minnesota State,20
2021,Northern Michigan,26,Wayne State (MI),19
2021,Seton Hill,7,Edinboro University,17
2021,CSU Pueblo,19,Colorado Mesa,13
2021,Tiffin,21,Hillsdale,24
2021,Western Oregon,41,West Texas A&M,38
2021,Ball State,28,Army,16
2021,Wagner,27,Delaware State,33
2021,Northern Iowa,34,Youngstown State,7
2021,Stephen F. Austin,20,Sam Houston,21
2021,Murray State,22,Eastern Illinois,6
2021,California,6,Washington State,21
2021,Florida A&M,28,Alabama State,0
2021,Kentucky,20,Florida,13
2021,Mercer,45,Samford,42
2021,NC State,34,Louisiana Tech,27
2021,Virginia St,33,St. Augustine's,9
2021,Chowan,73,Winston-Salem,7
2021,West Georgia,20,West Alabama,38
2021,Slippery Rock,75,Clarion,0
2021,UTSA,24,UNLV,17
2021,Wingate,43,Greeneville,35
2021,Rice,24,Southern Miss,19
2021,New Mexico,10,Air Force,38
2021,Oklahoma State,24,Baylor,14
2021,Abilene Christian,21,Central Arkansas,42
2021,South Dakota State,55,Utah Tech,7
2021,Northwestern State,27,Incarnate Word,38
2021,North Alabama,31,Campbell,48
2021,Iowa State,59,Kansas,7
2021,Texas A&M,22,Mississippi State,26
2021,Delta State,33,West Florida,39
2021,Valdosta State,49,Shorter,13
2021,UAB,12,Liberty,36
2021,Middle Tennessee,34,Marshall,28
2021,Fayetteville State,46,Lincoln (PA),9
2021,Truman State,21,Lindenwood,31
2021,Miles College,3,Albany State GA,31
2021,West Virginia State,45,Alderson-Broaddus,13
2021,Missouri Western,7,Northwest Missouri St,30
2021,East Texas A&M,72,UFTL,6
2021,Angelo State,62,Western New Mexico,3
2021,Clemson,19,Boston College,13
2021,Michigan State,48,Western Kentucky,31
2021,Vanderbilt,30,UConn,28
2021,Nebraska,56,Northwestern,7
2021,Penn State,24,Indiana,0
2021,South Alabama,18,Louisiana,20
2021,Southern Utah,13,Portland State,20
2021,Austin Peay,22,Tennessee State,24
2021,Fort Hays State,42,Nebraska-Kearney,35
2021,Eastern New Mexico,52,Lincoln (CA),6
2021,Cal Poly,7,Weber State,38
2021,Oregon State,27,Washington,24
2021,LSU,19,Auburn,24
2021,UTEP,28,Old Dominion,21
2021,Central Washington,30,Midwestern State,20
2021,UC Davis,27,Idaho,20
2021,UCLA,23,Arizona State,42
2021,San José State,37,New Mexico State,31
2021,Eastern Washington,34,Montana,28
2021,Hawai'i,27,Fresno State,24
2021,Tulane,22,Houston,40
2021,Arkansas State,20,Coastal Carolina,52
2021,Northeastern State,9,Central Oklahoma,49
2021,Assumption,26,Southern Connecticut State,0
2021,Florida International,33,Charlotte,45
2021,Cincinnati,52,Temple,3
2021,Howard,27,Morgan State,0
2021,Arizona State,28,Stanford,10
2021,Rutgers,13,Michigan State,31
2021,Duquesne,39,Bryant,34
2021,Marist,34,Stetson,3
2021,Butler,21,San Diego,52
2021,Maine,23,Elon,33
2021,Bowling Green,20,Akron,35
2021,Tennessee,45,South Carolina,20
2021,Ohio State,66,Maryland,17
2021,Toledo,20,Northern Illinois,22
2021,Baylor,45,West Virginia,20
2021,Florida,42,Vanderbilt,0
2021,Ole Miss,52,Arkansas,51
2021,Gannon,17,PennWest California,38
2021,UVA Wise,14,Newberry,37
2021,Notre Dame College,23,Frostburg State,21
2021,Mercyhurst,17,Seton Hill,19
2021,Davenport,18,Northern Michigan,13
2021,American International,0,Stonehill,25
2021,Texas,48,Oklahoma,55
2021,UNC Pembroke,34,Wheeling,28
2021,Duke,27,Georgia Tech,31
2021,Brown,31,Colgate,10
2021,Lafayette,27,Bucknell,0
2021,Pennsylvania,20,Lehigh,0
2021,Harvard,24,Cornell,10
2021,Central Connecticut,20,Columbia,22
2021,Rhode Island,22,Delaware,15
2021,North Carolina A&T,38,North Alabama,34
2021,Johnson C Smith,12,Winston-Salem,26
2021,New Haven,56,St. Anselm,7
2021,Shorter,7,West Alabama,44
2021,Concordia University St Paul,14,Bemidji State,42
2021,Lock Haven University,21,Shepherd,75
2021,Shippensburg,34,West Chester,18
2021,Glenville State,9,University Of Charleston (WV),20
2021,Catawba,33,Carson-Newman College,27
2021,Lenoir-Rhyne,38,Greeneville,31
2021,Limestone,17,Wingate,35
2021,Bluefield State,23,UFTL,9
2021,Concord University,20,West Liberty,16
2021,Bentley,26,Pace,0
2021,Fordham,56,Wagner,7
2021,St. Francis (PA),55,Long Island University,10
2021,Monmouth,28,Princeton,31
2021,Indiana State,37,Western Illinois,27
2021,Drake,10,Dayton,28
2021,Presbyterian,30,Morehead State,38
2021,Nicholls,48,SE Louisiana,58
2021,Virginia Union,32,Lincoln (PA),0
2021,Chowan,3,Bowie State,14
2021,Shaw,12,Fayetteville State,15
2021,West Virginia Wesleyan,3,West Virginia State,38
2021,Livingstone,21,St. Augustine's,7
2021,Dartmouth,24,Yale,17
2021,Mars Hill,40,Wilson,32
2021,Wofford,20,Furman,42
2021,VMI,37,Chattanooga,34
2021,Missouri S&T,21,Truman State,38
2021,Minnesota State Mankato,24,Wayne State (NE),35
2021,Albany State GA,30,Edward Waters,0
2021,Clark Atlanta,21,Allen,12
2021,Edinboro University,13,Slippery Rock,49
2021,Washburn,23,Fort Hays State,20
2021,Central Missouri,45,Emporia State University,38
2021,Fort Valley State,35,Central State (OH),14
2021,Augustana University (SD),37,Upper Iowa University,20
2021,Lindenwood,33,Quincy,28
2021,Delaware State,56,Virginia University Of Lynchburg,6
2021,Fairmont State,44,Alderson-Broaddus,10
2021,Hillsdale,20,Walsh,3
2021,South Dakota Mines,42,Fort Lewis,7
2021,Clarion,21,Indiana-Pennsylvania,58
2021,Bloomsburg,7,Kutztown University,34
2021,Kentucky State,49,Lane College,14
2021,Hampton,15,Kennesaw State,34
2021,St. Thomas (MN),20,Valparaiso,13
2021,James Madison,27,Villanova,28
2021,North Carolina Central,16,Tennessee Tech,27
2021,Youngstown State,41,Missouri State,33
2021,North Dakota State,34,Northern Iowa,20
2021,Marshall,20,Old Dominion,13
2021,Sacred Heart,20,Merrimack,10
2021,East Stroudsburg University,27,Millersville,7
2021,Northwest Missouri St,20,Pittsburg St,19
2021,Alcorn State,24,Grambling,20
2021,Alabama State,35,Arkansas-Pine Bluff,15
2021,UT Martin,48,Murray State,24
2021,South Dakota State,41,Southern Illinois,42
2021,South Dakota,20,North Dakota,13
2021,Robert Morris,31,Charleston Southern,24
2021,Idaho State,27,UC Davis,17
2021,Northern Colorado,17,Eastern Washington,63
2021,Sam Houston,41,Lamar,7
2021,Montana,31,Utah Tech,14
2021,Arkansas Tech,38,Oklahoma Baptist,35
2021,Henderson State,59,East Central (OK),24
2021,Harding University,49,Southern Nazarene,10
2021,Southwestern Oklahoma State,10,Ouachita Baptist,30
2021,Mississippi College,21,West Georgia,40
2021,Minot State,17,Minnesota State Moorhead,29
2021,Winona State,49,Northern State,52
2021,University of Mary,27,Minnesota Duluth,31
2021,Black Hills State,20,Colorado School Of Mines,41
2021,Chadron St,17,CSU Pueblo,42
2021,Lincoln (MO),32,Missouri Southern State,52
2021,Alabama A&M,15,Jackson State,61
2021,Nebraska-Kearney,35,Missouri Western,14
2021,Louisville,33,Virginia,34
2021,Lake Erie,17,Tiffin,35
2021,Western Colorado,45,New Mexico Highlands,38
2021,Eastern Michigan,13,Miami (OH),12
2021,North Carolina,25,Florida State,35
2021,Colorado State,32,San José State,14
2021,Ohio,27,Central Michigan,30
2021,Massachusetts,27,UConn,13
2021,Southern Arkansas,24,Southeastern Oklahoma State,38
2021,Navy,24,SMU,31
2021,Illinois,0,Wisconsin,24
2021,Syracuse,37,Wake Forest,40
2021,Auburn,10,Georgia,34
2021,BYU,17,Boise State,26
2021,UAB,31,Florida Atlantic,14
2021,Liberty,41,Middle Tennessee,13
2021,Western Carolina,24,Mercer,34
2021,Western Michigan,20,Ball State,45
2021,William & Mary,31,UAlbany,24
2021,Austin Peay,14,Southeast Missouri State,30
2021,Towson,21,Stony Brook,14
2021,Bethune-Cookman,14,Mississippi Valley State,20
2021,Montana State,45,Cal Poly,7
2021,Jacksonville State,28,Stephen F. Austin,24
2021,Missouri,48,North Texas,35
2021,Iowa,23,Penn State,20
2021,Findlay,31,Kentucky Wesleyan,19
2021,William Jewell,10,Southwest Baptist,55
2021,Washington State,31,Oregon State,24
2021,Western Oregon,14,Central Washington,45
2021,East Tennessee State,48,The Citadel,21
2021,Idaho,42,Portland State,35
2021,Southern,31,Texas Southern,35
2021,Miles College,21,Benedict College,24
2021,Northwestern Oklahoma State,23,Arkansas-Monticello,42
2021,East Texas A&M,17,Saginaw Valley State,20
2021,Savannah St,39,ERSKINE,6
2021,Virginia St,35,Elizabeth City State,7
2021,Wayne State (MI),27,Michigan Tech,30
2021,Southwest Minnesota State,7,Sioux Falls,35
2021,Indianapolis,57,McKendree,28
2021,Eastern Kentucky,30,Abilene Christian,15
2021,UCF,20,East Carolina,16
2021,Florida A&M,30,South Carolina State,7
2021,Gardner-Webb,28,Campbell,42
2021,Texas Tech,31,TCU,52
2021,Houston Christian,17,Northwestern State,21
2021,Troy,27,Georgia Southern,24
2021,Valdosta State,55,Delta State,0
2021,North Greenville,10,West Florida,52
2021,UT Permian Basin,75,Lincoln (CA),0
2021,Western Kentucky,46,UTSA,52
2021,Southern Miss,13,UTEP,26
2021,Grand Valley State University,70,Northwood (MI),9
2021,Air Force,24,Wyoming,14
2021,Texas State,33,South Alabama,31
2021,Ashland,24,Ohio Dominican,34
2021,Kent State,48,Buffalo,38
2021,Virginia Tech,29,Notre Dame,32
2021,Nebraska,29,Michigan,32
2021,Kentucky,42,LSU,21
2021,Colorado Mesa,49,Adams State,14
2021,Tuskegee,15,Morehouse College,31
2021,Texas A&M,41,Alabama,38
2021,Western New Mexico,47,Eastern New Mexico,50
2021,West Texas A&M,31,Angelo State,15
2021,Midwestern State,30,Texas A&M-Kingsville,13
2021,UL Monroe,21,Georgia State,55
2021,USC,26,Utah,42
2021,San Diego State,31,New Mexico,7
2021,Tulsa,35,Memphis,29
2021,Sacramento State,41,Southern Utah,20
2021,Nevada,55,New Mexico State,28
2021,Arizona,16,UCLA,34
2021,Louisiana,41,App State,13
2021,Southern Nazarene,30,Southwestern Oklahoma State,22
2021,Memphis,35,Navy,17
2021,South Alabama,41,Georgia Southern,14
2021,Syracuse,14,Clemson,17
2021,North Texas,21,Marshall,49
2021,Cornell,34,Colgate,20
2021,Weber State,7,Montana State,13
2021,Oregon,24,California,17
2021,San José State,13,San Diego State,19
2021,West Chester,42,East Stroudsburg University,24
2021,Missouri,14,Texas A&M,35
2021,Minnesota,30,Nebraska,23
2021,Northwestern,21,Rutgers,7
2021,University Of Charleston (WV),48,Concord University,3
2021,Ohio Dominican,14,Findlay,21
2021,South Florida,31,Tulsa,32
2021,UConn,21,Yale,15
2021,Texas,24,Oklahoma State,32
2021,Cincinnati,56,UCF,21
2021,Buffalo,27,Ohio,26
2021,Edinboro University,20,Mercyhurst,27
2021,Northern Michigan,14,Michigan Tech,21
2021,American International,14,New Haven,30
2021,Davenport,3,Wayne State (MI),16
2021,Incarnate Word,38,Nicholls,21
2021,Arkansas,23,Auburn,38
2021,LSU,49,Florida,42
2021,Indiana,15,Michigan State,20
2021,Bryant,18,St. Francis (PA),17
2021,Long Island University,5,Merrimack,43
2021,Dayton,17,Marist,20
2021,Maine,27,William & Mary,16
2021,Brown,42,Princeton,56
2021,Virginia,48,Duke,0
2021,Edward Waters,36,Kentucky State,76
2021,West Liberty,52,Fairmont State,31
2021,Walsh,13,Kentucky Wesleyan,23
2021,Stonehill,31,St. Anselm,22
2021,Pace,39,Franklin Pierce,31
2021,Carson-Newman College,0,Lenoir-Rhyne,59
2021,Upper Iowa University,0,Minnesota State Mankato,58
2021,Bowie State,51,Virginia St,44
2021,Lincoln (PA),17,Elizabeth City State,14
2021,Chowan,31,Virginia Union,38
2021,Livingstone,9,Shaw,20
2021,Tiffin,27,Ashland,21
2021,Shorter,7,Mississippi College,20
2021,Central State (OH),0,Tuskegee,29
2021,Slippery Rock,21,Indiana-Pennsylvania,48
2021,Alderson-Broaddus,21,Glenville State,35
2021,Notre Dame College,52,West Virginia Wesleyan,14
2021,Hillsdale,14,Lake Erie,33
2021,Campbell,17,Monmouth,34
2021,Western Illinois,17,South Dakota State,41
2021,Stetson,7,St. Thomas (MN),38
2021,Sacred Heart,27,Central Connecticut,17
2021,Bethune-Cookman,29,Prairie View A&M,35
2021,New Hampshire,21,Dartmouth,38
2021,Fordham,66,Bucknell,21
2021,Harvard,30,Lafayette,3
2021,Minnesota Duluth,33,Concordia University St Paul,13
2021,Greeneville,37,UVA Wise,21
2021,Winston-Salem,41,St. Augustine's,0
2021,Wofford,24,Samford,27
2021,Columbia,23,Pennsylvania,14
2021,Chattanooga,21,East Tennessee State,16
2021,Holy Cross,48,Georgetown,14
2021,Alabama A&M,31,Florida A&M,35
2021,Richmond,3,James Madison,19
2021,Washburn,17,Northwest Missouri St,16
2021,Pittsburg St,59,Lincoln (MO),7
2021,Bloomsburg,44,Lock Haven University,0
2021,Millersville,13,Shepherd,38
2021,Colorado School Of Mines,44,South Dakota Mines,24
2021,Frostburg State,41,Wheeling,17
2021,Southern Connecticut State,20,Bentley,34
2021,Emporia State University,35,Nebraska-Kearney,42
2021,Fort Lewis,3,Colorado Mesa,55
2021,Fayetteville State,55,Johnson C Smith,12
2021,Eastern Michigan,31,Ball State,38
2021,West Alabama,17,Valdosta State,42
2021,Southwest Baptist,27,Truman State,21
2021,Missouri S&T,37,William Jewell,16
2021,Winona State,26,Southwest Minnesota State,14
2021,Bemidji State,22,Minnesota State Moorhead,19
2021,Saginaw Valley State,31,Northwood (MI),13
2021,Norfolk State,42,Virginia University Of Lynchburg,14
2021,Wayne State (NE),24,Augustana University (SD),32
2021,Sioux Falls,34,University of Mary,14
2021,Morehouse College,51,Fort Valley State,3
2021,Benedict College,6,Albany State GA,28
2021,Miami (OH),34,Akron,21
2021,Eastern Washington,71,Idaho,21
2021,Southeastern Oklahoma State,43,Northwestern Oklahoma State,10
2021,Southern Arkansas,34,Arkansas Tech,17
2021,Arkansas-Monticello,0,Ouachita Baptist,34
2021,Henderson State,21,Harding University,46
2021,Savannah St,49,Clark Atlanta,14
2021,Lane College,31,Miles College,34
2021,Delta State,34,North Greenville,42
2021,Adams State,35,Chadron St,45
2021,Western Colorado,44,Black Hills State,28
2021,New Mexico Highlands,28,CSU Pueblo,21
2021,MONTANASTN,3,Simon Fraser,30
2021,Montana,21,Sacramento State,28
2021,Illinois State,0,North Dakota State,20
2021,Southern Illinois,31,North Dakota,28
2021,Eastern Illinois,17,UT Martin,28
2021,Southeast Missouri State,31,Murray State,32
2021,Tennessee State,20,Tennessee Tech,13
2021,Morehead State,31,Butler,8
2021,Jackson State,28,Alabama State,7
2021,Arkansas-Pine Bluff,7,Southern,34
2021,Grambling,34,Texas Southern,20
2021,Missouri State,37,Indiana State,7
2021,Texas State,28,Troy,31
2021,Wyoming,0,Fresno State,17
2021,Colorado,34,Arizona,0
2021,Western Michigan,64,Kent State,31
2021,Northern Illinois,34,Bowling Green,26
2021,Central Michigan,26,Toledo,23
2021,Virginia Tech,7,Pittsburgh,28
2021,North Carolina,45,Miami,42
2021,Southern Miss,0,UAB,34
2021,Old Dominion,20,Western Kentucky,43
2021,Baylor,38,BYU,24
2021,South Carolina State,37,Morgan State,14
2021,Stony Brook,34,Delaware,17
2021,Iowa,7,Purdue,24
2021,Georgia,30,Kentucky,13
2021,UAlbany,10,Villanova,17
2021,Northwestern State,17,McNeese,35
2021,Mercer,7,VMI,45
2021,Towson,28,Rhode Island,7
2021,Northern Arizona,59,Southern Utah,35
2021,Abilene Christian,24,Lamar,17
2021,ERSKINE,24,Bluefield State,19
2021,Limestone,3,Mars Hill,32
2021,Seton Hill,10,Gannon,14
2021,Quincy,48,McKendree,51
2021,Mississippi Valley State,12,Alcorn State,24
2021,Kansas,14,Texas Tech,41
2021,South Carolina,21,Vanderbilt,20
2021,Missouri Western,57,Northeastern State,24
2021,Missouri Southern State,30,Central Missouri,28
2021,East Texas A&M,58,Western New Mexico,0
2021,West Florida,26,West Georgia,30
2021,San Diego,13,Drake,10
2021,SE Louisiana,61,Houston Christian,24
2021,Central Arkansas,35,Eastern Kentucky,38
2021,Portland State,31,Idaho State,10
2021,Kennesaw State,14,North Carolina A&T,0
2021,Northern Iowa,21,South Dakota,34
2021,Newberry,14,Catawba,7
2021,Kutztown University,20,Shippensburg,3
2021,Charleston Southern,35,Hampton,5
2021,Furman,24,The Citadel,14
2021,West Virginia State,13,UNC Pembroke,14
2021,Wilson,26,Wingate,20
2021,Indianapolis,20,Lindenwood,28
2021,UTSA,45,Rice,0
2021,UL Monroe,31,Liberty,28
2021,UNLV,24,Utah State,28
2021,New Mexico,7,Colorado State,36
2021,Northern State,36,Minot State,35
2021,Grand Valley State University,28,Ferris State,35
2021,Mississippi State,9,Alabama,49
2021,North Alabama,42,Robert Morris,31
2021,Angelo State,34,UT Permian Basin,14
2021,East Central (OK),20,Oklahoma Baptist,47
2021,Davidson,70,Presbyterian,35
2021,Tennessee,26,Ole Miss,31
2021,Boston College,7,NC State,33
2021,Kansas State,20,Iowa State,33
2021,Washington State,34,Stanford,31
2021,Oklahoma,52,TCU,31
2021,Wisconsin,20,Army,14
2021,UC Davis,32,Northern Colorado,3
2021,Texas A&M-Kingsville,51,Lincoln (CA),21
2021,Fort Hays State,14,Central Oklahoma,24
2021,Eastern New Mexico,24,West Texas A&M,44
2021,Washington,17,UCLA,24
2021,Boise State,17,Air Force,24
2021,UTEP,19,Louisiana Tech,3
2021,Utah Tech,20,Tarleton State,41
2021,Utah,35,Arizona State,21
2021,Nevada,34,Hawai'i,17
2021,App State,30,Coastal Carolina,27
2021,Charlotte,9,Florida Atlantic,38
2021,SMU,55,Tulane,26
2021,Arkansas State,27,Louisiana,28
2021,UNLV,20,San José State,27
2021,UConn,13,Middle Tennessee,44
2021,Dartmouth,0,Columbia,19
2021,UCF,24,Memphis,7
2021,Utah State,26,Colorado State,24
2021,Arizona,16,Washington,21
2021,Florida State,59,Massachusetts,3
2021,Arkansas,45,Arkansas-Pine Bluff,3
2021,Penn State,18,Illinois,20
2021,Central Connecticut,13,Long Island University,30
2021,Michigan,33,Northwestern,7
2021,Army,56,Wake Forest,70
2021,Texas Tech,24,Kansas State,25
2021,Navy,20,Cincinnati,27
2021,Yale,42,Pennsylvania,28
2021,UVA Wise,21,Wingate,48
2021,Wagner,10,Bryant,31
2021,Bowling Green,24,Eastern Michigan,55
2021,Central Michigan,38,Northern Illinois,39
2021,Kansas,23,Oklahoma,35
2021,Sacred Heart,31,Duquesne,13
2021,Marist,24,Morehead State,27
2021,Ohio Dominican,56,Walsh,17
2021,Findlay,29,Hillsdale,34
2021,Gannon,21,Edinboro University,18
2021,Minot State,17,Upper Iowa University,14
2021,Kentucky Wesleyan,28,Tiffin,34
2021,Mercyhurst,17,Slippery Rock,20
2021,Shepherd,42,West Chester,38
2021,Clarion,0,Seton Hill,49
2021,Virginia Tech,36,Syracuse,41
2021,Princeton,18,Harvard,16
2021,UAlbany,16,Maine,19
2021,Cornell,45,Brown,49
2021,Morgan State,17,North Carolina Central,28
2021,Elon,24,New Hampshire,10
2021,Howard,31,Norfolk State,45
2021,Indiana State,28,Youngstown State,17
2021,Bucknell,21,Georgetown,29
2021,Butler,35,Davidson,49
2021,Valparaiso,45,Dayton,28
2021,Samford,13,Chattanooga,55
2021,McNeese,28,Incarnate Word,20
2021,Drake,0,Stetson,1
2021,Presbyterian,28,San Diego,69
2021,Fordham,35,Lehigh,28
2021,West Virginia Wesleyan,20,Alderson-Broaddus,49
2021,Shippensburg,38,Millersville,7
2021,Concordia University St Paul,17,Northern State,38
2021,Minnesota State Moorhead,35,University of Mary,31
2021,Kentucky State,21,Miles College,28
2021,Northern Michigan,24,Grand Valley State University,28
2021,Stonehill,20,New Haven,42
2021,Michigan Tech,10,Ferris State,38
2021,Northwood (MI),14,Davenport,21
2021,Ashland,42,Lake Erie,41
2021,Winston-Salem,21,Livingstone,0
2021,Shaw,20,Johnson C Smith,14
2021,St. Augustine's,12,Fayetteville State,40
2021,Virginia Union,7,Bowie State,27
2021,Franklin Pierce,24,Southern Connecticut State,43
2021,Concord University,32,West Virginia State,34
2021,Mars Hill,31,Catawba,14
2021,Ohio,27,Kent State,34
2021,Assumption,42,American International,21
2021,Fairmont State,14,Frostburg State,49
2021,Wheeling,26,West Liberty,20
2021,East Stroudsburg University,35,Bloomsburg,14
2021,Glenville State,14,Notre Dame College,34
2021,Elizabeth City State,32,Chowan,28
2021,Gardner-Webb,28,Robert Morris,17
2021,St. Anselm,24,Pace,16
2021,Hampton,30,North Carolina A&T,9
2021,Delaware State,7,South Carolina State,13
2021,South Dakota,14,Illinois State,20
2021,The Citadel,31,Western Carolina,45
2021,Furman,13,East Tennessee State,17
2021,Jackson State,42,Bethune-Cookman,12
2021,UNC Pembroke,21,University Of Charleston (WV),14
2021,Greeneville,41,Wilson,17
2021,Quincy,21,Indianapolis,70
